"","time","device_id","s_0","s_1","s_2","s_3","s_d0","s_t0","s_h0"
"972",2017-10-13 23:03:37,"28C2DDDD4583",0,100,1,0,1,32.12,79
"973",2017-10-13 23:03:38,"781463DA0104F34A",0,100,1,0,24,27.28,83
"974",2017-10-13 23:03:38,"781463DA0104F566",0,100,1,0,8,26.38,86
"975",2017-10-13 23:03:39,"28C2DDDD47AD",0,100,1,0,25,31.37,90
"976",2017-10-13 23:03:40,"781463DA0149A7BC",0,100,1,0,6,26.28,86
"977",2017-10-13 23:03:41,"781463DA0104F624",0,100,1,0,4,27.21,82
"978",2017-10-13 23:03:41,"781463DA0104F689",0,100,1,0,11,27.46,81
"979",2017-10-13 23:03:43,"781463DA0149DBFF",0,100,1,0,10,25.4,89
"980",2017-10-13 23:03:45,"781463DA0104F4E6",0,100,1,0,1,24.63,75
"981",2017-10-13 23:03:46,"781463DA0104F797",0,100,1,0,10,26.69,83
"982",2017-10-13 23:03:47,"781463DA0149A177",0,100,1,0,10,26.12,87
"983",2017-10-13 23:03:56,"28C2DDDD4423",0,100,1,0,6,27.62,99
"984",2017-10-13 23:04:12,"781463DA0104F2C0",0,100,1,0,12,27.55,81
"985",2017-10-13 23:04:13,"28C2DDDD479F",0,100,1,0,14,34.12,75
"986",2017-10-13 23:04:17,"781463DA0104F417",0,100,1,0,9,26.1,87
"987",2017-10-13 23:04:17,"781463DA01499E91",0,100,1,0,11,27.28,83
"988",2017-10-13 23:04:19,"781463DA0104F70A",0,100,1,0,9,27.53,82
"989",2017-10-13 23:04:19,"781463DA0149A43B",0,100,1,0,7,26.63,84
"990",2017-10-13 23:04:25,"781463DA0149B198",0,100,1,0,15,27.53,80
"991",2017-10-13 23:04:26,"781463DA0149A515",0,100,1,0,15,25.85,88
"992",2017-10-13 23:04:29,"781463DA0149AD11",0,100,1,0,13,28.59,78
"993",2017-10-13 23:04:31,"781463DA0104F657",0,100,1,0,0,25.94,88
"994",2017-10-13 23:04:33,"781463DA0149A7F0",0,100,1,0,13,27.5,81
"995",2017-10-13 23:04:34,"781463DA0104F314",0,100,1,0,14,26.08,80
"996",2017-10-13 23:04:36,"781463DA0104F38D",0,100,1,0,7,29.68,74
"997",2017-10-13 23:04:36,"781463DA0104F38E",0,100,1,0,23,27.15,82
"998",2017-10-13 23:04:43,"781463DA0149ABAC",0,100,1,0,18,26.06,86
"999",2017-10-13 23:04:46,"781463DA0149A45F",0,100,1,0,9,24.43,91
"1000",2017-10-13 23:04:46,"781463DA0149A78F",0,100,1,0,14,25.81,89
"1001",2017-10-13 23:05:00,"781463DA0104F20E",0,100,1,0,20,28.85,78
"1002",2017-10-13 23:05:01,"781463DA0104F620",0,100,1,0,17,26.32,85
"1003",2017-10-13 23:05:01,"781463DA0104F624",0,100,1,0,5,27.21,82
"1004",2017-10-13 23:05:05,"781463DA0104F3E4",0,100,1,0,18,26.73,83
"1005",2017-10-13 23:05:05,"781463DA0104F429",0,100,1,0,7,25.4,87
"1006",2017-10-13 23:05:05,"781463DA0104F787",0,100,1,0,0,29.38,73
"1007",2017-10-13 23:05:05,"781463DA014AA885",0,100,1,0,19,26.82,83
"1008",2017-10-13 23:05:06,"781463DA0104F6A5",0,100,1,0,15,27.1,81
"1009",2017-10-13 23:05:07,"781463DA0149A472",0,100,1,0,17,27.09,83
"1010",2017-10-13 23:05:07,"781463DA0149B1A1",0,100,1,0,18,28.6,76
"1011",2017-10-13 23:05:08,"781463DA0149AFDB",0,100,1,0,13,27.09,82
"1012",2017-10-13 23:05:09,"781463DA0104F77D",0,100,1,0,7,26.66,84
"1013",2017-10-13 23:05:09,"781463DA0149AF90",0,100,1,0,16,25.05,87
"1014",2017-10-13 23:05:12,"28C2DDDD47A8",0,100,1,0,3,27.5,100
"1015",2017-10-13 23:05:22,"781463DA014AA88F",0,100,1,0,5,30.35,72
"1016",2017-10-13 23:05:23,"781463DA0104F43D",0,100,1,0,11,27.53,82
"1017",2017-10-13 23:05:25,"28C2DDDD456A",0,100,1,0,6,27.87,100
"1018",2017-10-13 23:05:25,"28C2DDDD45E4",0,100,1,0,2,28.5,100
"1019",2017-10-13 23:05:40,"28C2DDDD457F",0,100,1,0,7,27.87,100
"1020",2017-10-13 23:05:43,"28C2DDDD459F",0,100,1,0,0,30,90
"1021",2017-10-13 23:06:00,"28C2DDDD47D6",0,100,1,0,18,36,49
"1022",2017-10-13 23:06:20,"28C2DDDD4797",0,100,1,0,22,31.87,86
"1023",2017-10-13 23:06:20,"781463DA014AABE1",0,100,1,0,14,27.33,83
"1024",2017-10-13 23:06:24,"781463DA0104F695",0,100,1,0,10,25.31,90
"1025",2017-10-13 23:06:27,"781463DA0104F278",0,100,1,0,18,27.55,81
"1026",2017-10-13 23:06:27,"781463DA0149A786",0,100,1,0,17,26.14,87
"1027",2017-10-13 23:06:28,"781463DA0149B1EF",0,100,1,0,11,26.04,86
"1028",2017-10-13 23:06:29,"781463DA0104F3EA",0,100,1,0,2,27.61,79
"1029",2017-10-13 23:06:33,"781463DA0149B3AD",0,100,1,0,9,24.91,91
"1030",2017-10-13 23:06:36,"781463DA0149B1C4",0,100,1,0,9,26.44,84
"1031",2017-10-13 23:06:38,"28C2DDDD45FC",0,100,1,0,2,29.25,100
"1032",2017-10-13 23:06:43,"28C2DDDD47CB",0,100,1,0,42,32.12,100
"1033",2017-10-13 23:06:51,"28C2DDDD45A1",0,100,1,0,0,30.12,98
"1034",2017-10-13 23:06:59,"28C2DDDD4357",0,100,1,0,0,28.62,117
"1035",2017-10-13 23:07:00,"28C2DDDD47C5",0,100,1,0,4,34,87
"1036",2017-10-13 23:07:28,"28C2DDDD4233",0,100,1,0,2,28.37,151
"1037",2017-10-13 23:07:29,"781463DA0104F6A9",0,100,1,0,8,26.38,84
"1038",2017-10-13 23:07:31,"781463DA0104F34A",0,100,1,0,19,27.3,83
"1039",2017-10-13 23:07:31,"781463DA0104F4E6",0,100,1,0,2,24.57,75
"1040",2017-10-13 23:07:31,"781463DA0104F566",0,100,1,0,7,26.35,86
"1041",2017-10-13 23:07:31,"781463DA0104F689",0,100,1,0,9,27.46,81
"1042",2017-10-13 23:07:31,"781463DA0149A7BC",0,100,1,0,6,26.29,86
"1043",2017-10-13 23:07:31,"781463DA0149AD11",0,100,1,0,16,28.63,78
"1044",2017-10-13 23:07:31,"781463DA0149B198",0,100,1,0,13,27.53,81
"1045",2017-10-13 23:07:32,"781463DA0104F2C0",0,100,1,0,14,27.55,81
"1046",2017-10-13 23:07:32,"781463DA0104F70A",0,100,1,0,12,27.54,82
"1047",2017-10-13 23:07:32,"781463DA0104F797",0,100,1,0,13,26.67,83
"1048",2017-10-13 23:07:32,"781463DA01499E91",0,100,1,0,13,27.34,83
"1049",2017-10-13 23:07:32,"781463DA0149A177",0,100,1,0,10,26.07,87
"1050",2017-10-13 23:07:32,"781463DA0149A43B",0,100,1,0,10,26.64,84
"1051",2017-10-13 23:07:32,"781463DA0149DBFF",0,100,1,0,7,25.37,89
"1052",2017-10-13 23:07:33,"781463DA0104F657",0,100,1,0,0,25.92,88
"1053",2017-10-13 23:07:34,"781463DA0104F314",0,100,1,0,12,26.04,80
"1054",2017-10-13 23:07:34,"781463DA0104F417",0,100,1,0,11,26.21,87
"1055",2017-10-13 23:07:34,"781463DA0149A7F0",0,100,1,0,13,27.47,81
"1056",2017-10-13 23:07:37,"781463DA0104F38D",0,100,1,0,10,29.68,75
"1057",2017-10-13 23:07:37,"781463DA0104F38E",0,100,1,0,19,27.12,83
"1058",2017-10-13 23:07:44,"781463DA0149ABAC",0,100,1,0,18,26.07,86
"1059",2017-10-13 23:07:46,"781463DA0149A45F",0,100,1,0,6,24.42,91
"1060",2017-10-13 23:07:48,"781463DA0149A78F",0,100,1,0,12,25.85,89
"1061",2017-10-13 23:07:58,"28C2DDDD43FD",0,100,1,0,9,28.25,122
"1062",2017-10-13 23:08:00,"781463DA0104F6A9",0,100,1,0,8,26.37,84
"1063",2017-10-13 23:08:01,"781463DA0104F20E",0,100,1,0,20,28.84,78
"1064",2017-10-13 23:08:02,"781463DA0104F620",0,100,1,0,11,26.44,85
"1065",2017-10-13 23:08:02,"781463DA0104F624",0,100,1,0,5,27.21,82
"1066",2017-10-13 23:08:06,"781463DA0104F3E4",0,100,1,0,18,26.91,83
"1067",2017-10-13 23:08:07,"781463DA0104F429",0,100,1,0,7,25.42,86
"1068",2017-10-13 23:08:07,"781463DA0104F787",0,100,1,0,0,29.33,72
"1069",2017-10-13 23:08:08,"28C2DDDD415F",0,100,1,0,10,29.37,55
"1070",2017-10-13 23:08:08,"781463DA0104F6A5",0,100,1,0,14,27.07,82
"1071",2017-10-13 23:08:08,"781463DA0149B1A1",0,100,1,0,16,28.6,76
"1072",2017-10-13 23:08:08,"781463DA014AA885",0,100,1,0,20,26.84,83
"1073",2017-10-13 23:08:09,"781463DA0149A472",0,100,1,0,21,27.06,83
"1074",2017-10-13 23:08:09,"781463DA0149A515",0,100,1,0,21,25.85,87
"1075",2017-10-13 23:08:09,"781463DA0149AFDB",0,100,1,0,13,27.09,82
"1076",2017-10-13 23:08:10,"781463DA0104F77D",0,100,1,0,8,26.63,84
"1077",2017-10-13 23:08:10,"781463DA0149AF90",0,100,1,0,19,25.07,87
"1078",2017-10-13 23:08:17,"28C2DDDD45E7",0,100,1,0,1,31.62,82
"1079",2017-10-13 23:08:23,"781463DA014AA88F",0,100,1,0,2,30.32,71
"1080",2017-10-13 23:08:25,"781463DA0104F43D",0,100,1,0,11,27.5,82
"1081",2017-10-13 23:08:30,"28C2DDDD4579",0,100,1,0,2,28.25,131
"1082",2017-10-13 23:08:36,"28C2DDDD436B",0,100,1,0,0,29.75,100
"1083",2017-10-13 23:08:39,"28C2DDDD4360",0,100,1,0,1,29.12,100
"1084",2017-10-13 23:08:54,"28C2DDDD436E",0,100,1,0,2,29.37,90
"1085",2017-10-13 23:08:55,"28C2DDDD4229",0,100,1,0,3,29,100
"1086",2017-10-13 23:09:01,"781463DA0104F6A9",0,100,1,0,8,26.37,85
"1087",2017-10-13 23:09:07,"28C2DDDD400A",0,100,1,0,4,28.62,114
"1088",2017-10-13 23:09:08,"28C2DDDD47C7",0,100,1,0,16,33.25,57
"1089",2017-10-13 23:09:10,"28C2DDDD4566",0,100,1,0,2,27.75,100
"1090",2017-10-13 23:09:13,"28C2DDDD3FE7",0,100,1,0,1,28.62,50
"1091",2017-10-13 23:09:15,"28C2DDDD423C",0,100,1,0,0,29.25,112
"1092",2017-10-13 23:09:21,"781463DA014AABE1",0,100,1,0,14,27.27,84
"1093",2017-10-13 23:09:24,"781463DA0104F695",0,100,1,0,15,25.27,90
"1094",2017-10-13 23:09:28,"781463DA0104F278",0,100,1,0,19,27.56,81
"1095",2017-10-13 23:09:28,"781463DA0149A786",0,100,1,0,15,26.15,87
"1096",2017-10-13 23:09:29,"781463DA0149B1EF",0,100,1,0,13,26.04,86
"1097",2017-10-13 23:09:30,"781463DA0104F3EA",0,100,1,0,2,27.69,78
"1098",2017-10-13 23:09:32,"781463DA0104F6A9",0,100,1,0,7,26.37,85
"1099",2017-10-13 23:09:34,"781463DA0149B3AD",0,100,1,0,8,24.86,92
"1100",2017-10-13 23:09:37,"781463DA0149B1C4",0,100,1,0,13,26.38,84
"1101",2017-10-13 23:09:52,"28C2DDDD452E",0,100,1,0,2,27.75,100
"1102",2017-10-13 23:10:01,"28C2DDDD415C",0,100,1,0,5,28.5,100
"1103",2017-10-13 23:10:03,"781463DA0104F6A9",0,100,1,0,7,26.34,85
"1104",2017-10-13 23:10:32,"781463DA0149AD11",0,100,1,0,14,28.69,78
"1105",2017-10-13 23:10:32,"781463DA0149B198",0,100,1,0,14,27.52,80
"1106",2017-10-13 23:10:33,"781463DA0104F2C0",0,100,1,0,17,27.56,81
"1107",2017-10-13 23:10:33,"781463DA0104F4E6",0,100,1,0,1,24.54,75
"1108",2017-10-13 23:10:33,"781463DA0104F566",0,100,1,0,6,26.35,86
"1109",2017-10-13 23:10:33,"781463DA0104F689",0,100,1,0,8,27.44,81
"1110",2017-10-13 23:10:33,"781463DA0104F70A",0,100,1,0,10,27.52,82
"1111",2017-10-13 23:10:33,"781463DA0104F797",0,100,1,0,11,26.7,83
"1112",2017-10-13 23:10:33,"781463DA01499E91",0,100,1,0,13,27.33,83
"1113",2017-10-13 23:10:33,"781463DA0149A177",0,100,1,0,8,26.04,87
"1114",2017-10-13 23:10:33,"781463DA0149A7BC",0,100,1,0,6,26.25,86
"1115",2017-10-13 23:10:33,"781463DA0149DBFF",0,100,1,0,7,25.34,89
"1116",2017-10-13 23:10:34,"781463DA0104F34A",0,100,1,0,22,27.34,83
"1117",2017-10-13 23:10:34,"781463DA0104F657",0,100,1,0,0,25.91,88
"1118",2017-10-13 23:10:34,"781463DA0149A43B",0,100,1,0,9,26.67,84
"1119",2017-10-13 23:10:35,"781463DA0149A7F0",0,100,1,0,12,27.48,82
"1120",2017-10-13 23:10:36,"781463DA0104F314",0,100,1,0,13,26.03,80
"1121",2017-10-13 23:10:38,"781463DA0104F38D",0,100,1,0,6,29.67,75
"1122",2017-10-13 23:10:38,"781463DA0104F38E",0,100,1,0,17,26.99,83
"1123",2017-10-13 23:10:38,"781463DA0104F417",0,100,1,0,12,26.24,86
"1124",2017-10-13 23:10:45,"781463DA0149ABAC",0,100,1,0,16,26.04,86
"1125",2017-10-13 23:10:47,"781463DA0149A45F",0,100,1,0,7,24.42,91
"1126",2017-10-13 23:10:52,"781463DA0149A78F",0,100,1,0,10,25.91,88
"1127",2017-10-13 23:11:02,"781463DA0104F20E",0,100,1,0,20,28.81,78
"1128",2017-10-13 23:11:08,"781463DA0104F787",0,100,1,0,0,29.33,72
"1129",2017-10-13 23:11:09,"781463DA014AA885",0,100,1,0,17,26.84,83
"1130",2017-10-13 23:11:10,"781463DA0149A472",0,100,1,0,21,27.06,83
"1131",2017-10-13 23:11:31,"781463DA0104F3E4",0,100,1,0,18,27.06,82
"1132",2017-10-13 23:11:31,"781463DA0104F429",0,100,1,0,3,25.42,87
"1133",2017-10-13 23:11:31,"781463DA0104F620",0,100,1,0,19,26.45,84
"1134",2017-10-13 23:11:31,"781463DA0104F624",0,100,1,0,5,27.21,82
"1135",2017-10-13 23:11:31,"781463DA0104F77D",0,100,1,0,8,26.65,84
"1136",2017-10-13 23:11:31,"781463DA0149AF90",0,100,1,0,19,25.11,88
"1137",2017-10-13 23:11:31,"781463DA0149B1A1",0,100,1,0,15,28.6,76
"1138",2017-10-13 23:11:31,"781463DA014AA88F",0,100,1,0,3,30.35,71
"1139",2017-10-13 23:11:32,"781463DA0104F43D",0,100,1,0,10,27.48,83
"1140",2017-10-13 23:11:32,"781463DA0104F6A5",0,100,1,0,16,27.06,81
"1141",2017-10-13 23:11:32,"781463DA0149AFDB",0,100,1,0,15,27.03,82
"1142",2017-10-13 23:12:09,"781463DA0149A515",0,100,1,0,25,25.87,88
"1143",2017-10-13 23:12:22,"781463DA014AABE1",0,100,1,0,16,27.11,84
"1144",2017-10-13 23:12:25,"781463DA0104F695",0,100,1,0,8,25.28,90
"1145",2017-10-13 23:12:29,"781463DA0104F278",0,100,1,0,18,27.55,81
"1146",2017-10-13 23:12:30,"781463DA0149A786",0,100,1,0,19,26.16,87
"1147",2017-10-13 23:12:30,"781463DA0149B1EF",0,100,1,0,11,26.05,86
"1148",2017-10-13 23:12:32,"781463DA0104F3EA",0,100,1,0,7,27.75,78
"1149",2017-10-13 23:12:35,"781463DA0149B3AD",0,100,1,0,6,24.85,91
"1150",2017-10-13 23:12:40,"781463DA0149B1C4",0,100,1,0,15,26.38,84
"1151",2017-10-13 23:13:03,"781463DA0104F6A9",0,100,1,0,6,26.37,84
"1152",2017-10-13 23:13:32,"781463DA0149B198",0,100,1,0,16,27.5,81
"1153",2017-10-13 23:13:33,"781463DA0149AD11",0,100,1,0,15,28.72,77
"1154",2017-10-13 23:13:34,"781463DA0104F4E6",0,100,1,0,2,24.48,75
"1155",2017-10-13 23:13:34,"781463DA0104F566",0,100,1,0,7,26.32,86
"1156",2017-10-13 23:13:34,"781463DA0104F689",0,100,1,0,9,27.47,81
"1157",2017-10-13 23:13:34,"781463DA01499E91",0,100,1,0,9,27.33,82
"1158",2017-10-13 23:13:34,"781463DA0149A177",0,100,1,0,8,25.97,88
"1159",2017-10-13 23:13:34,"781463DA0149A7BC",0,100,1,0,5,26.23,86
"1160",2017-10-13 23:13:35,"781463DA0104F2C0",0,100,1,0,13,27.64,81
"1161",2017-10-13 23:13:35,"781463DA0104F34A",0,100,1,0,21,27.37,82
"1162",2017-10-13 23:13:35,"781463DA0104F657",0,100,1,0,0,25.88,88
"1163",2017-10-13 23:13:35,"781463DA0104F70A",0,100,1,0,11,27.49,82
"1164",2017-10-13 23:13:35,"781463DA0104F797",0,100,1,0,12,26.72,83
"1165",2017-10-13 23:13:35,"781463DA0149A43B",0,100,1,0,6,26.61,84
"1166",2017-10-13 23:13:35,"781463DA0149DBFF",0,100,1,0,9,25.34,89
"1167",2017-10-13 23:13:36,"781463DA0104F314",0,100,1,0,17,26.04,80
"1168",2017-10-13 23:13:36,"781463DA0149A7F0",0,100,1,0,12,27.5,82
"1169",2017-10-13 23:13:39,"781463DA0104F38D",0,100,1,0,9,29.69,74
"1170",2017-10-13 23:13:39,"781463DA0104F38E",0,100,1,0,17,26.99,83
"1171",2017-10-13 23:13:41,"781463DA0104F417",0,100,1,0,11,26.35,86
"1172",2017-10-13 23:13:46,"781463DA0149ABAC",0,100,1,0,16,26.03,86
"1173",2017-10-13 23:13:48,"781463DA0149A45F",0,100,1,0,7,24.4,91
"1174",2017-10-13 23:13:54,"781463DA0149A78F",0,100,1,0,13,25.93,88
"1175",2017-10-13 23:14:03,"781463DA0104F20E",0,100,1,0,19,28.81,78
"1176",2017-10-13 23:14:10,"781463DA014AA885",0,100,1,0,21,26.82,83
"1177",2017-10-13 23:14:12,"781463DA0149A472",0,100,1,0,17,27.04,83
"1178",2017-10-13 23:14:20,"781463DA0104F787",0,100,1,0,0,29.35,72
"1179",2017-10-13 23:14:31,"781463DA0104F620",0,100,1,0,8,26.48,84
"1180",2017-10-13 23:14:32,"781463DA0104F43D",0,100,1,0,9,27.48,83
"1181",2017-10-13 23:14:32,"781463DA0104F624",0,100,1,0,5,27.18,82
"1182",2017-10-13 23:14:33,"781463DA0104F3E4",0,100,1,0,17,27.17,82
"1183",2017-10-13 23:14:33,"781463DA0104F6A5",0,100,1,0,13,27.07,82
"1184",2017-10-13 23:14:33,"781463DA0104F77D",0,100,1,0,8,26.63,84
"1185",2017-10-13 23:14:33,"781463DA0149AF90",0,100,1,0,15,25.14,88
"1186",2017-10-13 23:14:33,"781463DA0149AFDB",0,100,1,0,18,27.03,82
"1187",2017-10-13 23:14:33,"781463DA0149B1A1",0,100,1,0,19,28.59,77
"1188",2017-10-13 23:14:33,"781463DA014AA88F",0,100,1,0,3,30.32,71
"1189",2017-10-13 23:14:42,"781463DA0104F429",0,100,1,0,3,25.39,87
"1190",2017-10-13 23:15:27,"781463DA0104F695",0,100,1,0,7,25.34,90
"1191",2017-10-13 23:15:30,"781463DA0104F278",0,100,1,0,18,27.57,81
"1192",2017-10-13 23:15:31,"781463DA0149A786",0,100,1,0,20,26.14,87
"1193",2017-10-13 23:15:31,"781463DA0149B1EF",0,100,1,0,11,26.11,86
"1194",2017-10-13 23:15:33,"781463DA0104F3EA",0,100,1,0,5,27.68,78
"1195",2017-10-13 23:15:36,"781463DA0149B3AD",0,100,1,0,11,24.81,92
"1196",2017-10-13 23:15:41,"781463DA0149B1C4",0,100,1,0,19,26.35,84
"1197",2017-10-13 23:15:48,"781463DA0149A515",0,100,1,0,30,25.92,88
"1198",2017-10-13 23:16:04,"781463DA0104F6A9",0,100,1,0,7,26.38,84
